name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Cat Canyon Road		way	7104159	highway	residential	-116.4081596	33.6869868	22	0.2	Cat Canyon Road	Palm Desert	Riverside County	California	United States of America	us	Cat Canyon Road, Palm Desert, Riverside County, California, United States of America	-116.4083167	33.6852470	-116.4081332	33.6886702			
Donavon Way		way	7263644	highway	residential	-116.4141043	33.6864249	22	0.2	Donavon Way	Palm Desert	Riverside County	California	United States of America	us	Donavon Way, Palm Desert, Riverside County, California, United States of America	-116.4141063	33.6859864	-116.4141023	33.6868634			
Cat Creek Road		way	7267211	highway	residential	-116.4194648	33.6905904	22	0.2	Cat Creek Road	Palm Desert	Riverside County	California	United States of America	us	Cat Creek Road, Palm Desert, Riverside County, California, United States of America	-116.4211451	33.6886784	-116.4188633	33.6915229			
Wildcat Canyon		way	7267194	highway	residential	-116.4149294	33.6914214	22	0.2	Wildcat Canyon	Palm Desert	Riverside County	California	United States of America	us	Wildcat Canyon, Palm Desert, Riverside County, California, United States of America	-116.4168451	33.6909490	-116.4127559	33.6914319			
Kit Fox Road		way	7318314	highway	residential	-116.4168449	33.6877792	22	0.2	Kit Fox Road	Palm Desert	Riverside County	California	United States of America	us	Kit Fox Road, Palm Desert, Riverside County, California, United States of America	-116.4168632	33.6868780	-116.4167436	33.6887112			
Aerie Road		way	7337442	highway	residential	-116.4200284	33.6891036	22	0.2	Aerie Road	Palm Desert	Riverside County	California	United States of America	us	Aerie Road, Palm Desert, Riverside County, California, United States of America	-116.4200336	33.6886897	-116.4200232	33.6895176			
Paisano Road		way	7337671	highway	residential	-116.4102974	33.6918112	22	0.2	Paisano Road	Palm Desert	Riverside County	California	United States of America	us	Paisano Road, Palm Desert, Riverside County, California, United States of America	-116.4103047	33.6886968	-116.4102245	33.6949174			
Converse Road		way	7107319	highway	residential	-116.4537591	33.7905598	22	0.2	Converse Road	Cathedral City	Riverside County	California	United States of America	us	Converse Road, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4581134	33.7905389	-116.4494057	33.7905647			69-300
Victoria Drive		way	7096150	highway	residential	-116.4537091	33.7978195	22	0.2	Victoria Drive	Cathedral City	Riverside County	California	United States of America	us	Victoria Drive, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4580695	33.7978149	-116.4493487	33.7978243			
35th Avenue		way	7225127	highway	residential	-116.4537251	33.7941934	22	0.2	35th Avenue	Cathedral City	Riverside County	California	United States of America	us	35th Avenue, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4580715	33.7941846	-116.4493787	33.7942022			
Abby Road		way	144890161	highway	residential	-116.4102675	33.7912023	22	0.2	Abby Road	Rancho Mirage	Riverside County	California	United States of America	us	Abby Road, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4140137	33.7911557	-116.4065230	33.7912159			
San Marcos Drive		way	207523581	highway	residential	-116.4153075	33.7856280	22	0.2	San Marcos Drive	Rancho Mirage	Riverside County	California	United States of America	us	San Marcos Drive, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4155714	33.7854743	-116.4150436	33.7857816			
Canyon Creek		way	7156268	highway	residential	-116.4171776	33.7819806	22	0.2	Canyon Creek	Rancho Mirage	Riverside County	California	United States of America	us	Canyon Creek, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4176652	33.7805475	-116.4171741	33.7834175			
Stephen Terrace		way	7211466	highway	residential	-116.4153561	33.7809574	22	0.2	Stephen Terrace	Rancho Mirage	Riverside County	California	United States of America	us	Stephen Terrace, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4153611	33.7803519	-116.4153511	33.7815629			
Ledgestone Lane		way	207522296	highway	residential	-116.4296956	33.7856435	22	0.2	Ledgestone Lane	Rancho Mirage	Riverside County	California	United States of America	us	Ledgestone Lane, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4315768	33.7856391	-116.4278145	33.7856479			
Birkdale Circle		way	7290467	highway	residential	-116.4207126	33.7973331	22	0.2	Birkdale Circle	Rancho Mirage	Riverside County	California	United States of America	us	Birkdale Circle, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4234776	33.7957909	-116.4200335	33.7981402			
Calle Merida		way	7302426	highway	residential	-116.4393220	33.7801148	22	0.2	Calle Merida	Rancho Mirage	Riverside County	California	United States of America	us	Calle Merida, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4396702	33.7801134	-116.4389860	33.7801752			
Calle Vega		way	7335242	highway	residential	-116.4390594	33.7785204	22	0.2	Calle Vega	Rancho Mirage	Riverside County	California	United States of America	us	Calle Vega, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4391460	33.7782200	-116.4390495	33.7788392			
Sun Ridge Circle		way	426255680	highway	residential	-116.4248975	33.7728167	22	0.2	Sun Ridge Circle	Rancho Mirage	Riverside County	California	United States of America	us	Sun Ridge Circle, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4249962	33.7727132	-116.4239502	33.7755759			
Jasmine Lane		way	7291827	highway	residential	-116.4256087	33.7828847	22	0.2	Jasmine Lane	Rancho Mirage	Riverside County	California	United States of America	us	Jasmine Lane, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4272487	33.7815743	-116.4242853	33.7838669			
Athens Street		way	7202181	highway	residential	-116.4332896	33.7852618	22	0.2	Athens Street	Rancho Mirage	Riverside County	California	United States of America	us	Athens Street, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4339301	33.7852587	-116.4326430	33.7852998			
Othello Court		way	7299603	highway	residential	-116.4135267	33.7894098	22	0.2	Othello Court	Rancho Mirage	Riverside County	California	United States of America	us	Othello Court, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4140660	33.7894087	-116.4129874	33.7894109			
Bristol Court		way	7134056	highway	residential	-116.4108365	33.7881826	22	0.2	Bristol Court	Rancho Mirage	Riverside County	California	United States of America	us	Bristol Court, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4108542	33.7878421	-116.4108046	33.7885225			
San Leandro Court		way	7138270	highway	residential	-116.4174399	33.7860266	22	0.2	San Leandro Court	Rancho Mirage	Riverside County	California	United States of America	us	San Leandro Court, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4174399	33.7856239	-116.4173973	33.7864530			
Los Altos Court		way	7140056	highway	residential	-116.4222500	33.7851454	22	0.2	Los Altos Court	Rancho Mirage	Riverside County	California	United States of America	us	Los Altos Court, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4233836	33.7842349	-116.4219229	33.7851471			
Camilia Court		way	7160509	highway	residential	-116.4304623	33.7799865	22	0.2	Camilia Court	Rancho Mirage	Riverside County	California	United States of America	us	Camilia Court, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4304652	33.7797328	-116.4304595	33.7802403			
Ironwood Drive		way	7161591	highway	residential	-116.4261043	33.7838728	22	0.2	Ironwood Drive	Rancho Mirage	Riverside County	California	United States of America	us	Ironwood Drive, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4284444	33.7838606	-116.4237643	33.7838850			
Rio Street		way	7181005	highway	residential	-116.4333469	33.7847252	22	0.2	Rio Street	Rancho Mirage	Riverside County	California	United States of America	us	Rio Street, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4340369	33.7847193	-116.4326569	33.7847311			
Pine Tree Circle		way	7190424	highway	residential	-116.4154318	33.7874954	22	0.2	Pine Tree Circle	Rancho Mirage	Riverside County	California	United States of America	us	Pine Tree Circle, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4175728	33.7873355	-116.4148860	33.7893029			
Troon Circle		way	7196811	highway	residential	-116.4178816	33.7940652	22	0.2	Troon Circle	Rancho Mirage	Riverside County	California	United States of America	us	Troon Circle, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4182790	33.7934951	-116.4176400	33.7945343			
Mark Terrace		way	7201940	highway	residential	-116.4157717	33.7803513	22	0.2	Mark Terrace	Rancho Mirage	Riverside County	California	United States of America	us	Mark Terrace, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4161822	33.7803506	-116.4153611	33.7803519			
Judd Terrace		way	7208655	highway	residential	-116.4157290	33.7815600	22	0.2	Judd Terrace	Rancho Mirage	Riverside County	California	United States of America	us	Judd Terrace, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4161069	33.7815570	-116.4153511	33.7815629			
Wimbledon Street		way	7209753	highway	residential	-116.4246397	33.7972389	22	0.2	Wimbledon Street	Rancho Mirage	Riverside County	California	United States of America	us	Wimbledon Street, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4258126	33.7972327	-116.4234512	33.7973934			
Santa Clara Drive		way	7214728	highway	residential	-116.4166790	33.7855781	22	0.2	Santa Clara Drive	Rancho Mirage	Riverside County	California	United States of America	us	Santa Clara Drive, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4173973	33.7852681	-116.4160215	33.7856303			
Vallerie Circle		way	7228223	highway	residential	-116.4237880	33.7806726	22	0.2	Vallerie Circle	Rancho Mirage	Riverside County	California	United States of America	us	Vallerie Circle, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4241716	33.7806688	-116.4234043	33.7806765			
Sunny Lane		way	7250296	highway	residential	-116.4326433	33.7815417	22	0.2	Sunny Lane	Rancho Mirage	Riverside County	California	United States of America	us	Sunny Lane, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4451074	33.7814499	-116.4201791	33.7815909			
Fairway Drive		way	7250668	highway	residential	-116.4235222	33.7779019	22	0.2	Fairway Drive	Rancho Mirage	Riverside County	California	United States of America	us	Fairway Drive, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4249693	33.7778778	-116.4220752	33.7779025			
Scarborough Way		way	7293584	highway	residential	-116.4119478	33.7899180	22	0.2	Scarborough Way	Rancho Mirage	Riverside County	California	United States of America	us	Scarborough Way, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4140512	33.7885225	-116.4108046	33.7902847			
Begonia Lane		way	7317931	highway	residential	-116.4246852	33.7836311	22	0.2	Begonia Lane	Rancho Mirage	Riverside County	California	United States of America	us	Begonia Lane, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4246858	33.7833820	-116.4246847	33.7838801			
Hilton Head Drive		way	7319208	highway	residential	-116.4105990	33.7946187	22	0.2	Hilton Head Drive	Rancho Mirage	Riverside County	California	United States of America	us	Hilton Head Drive, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4150472	33.7945752	-116.4063731	33.7949259			
