name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
East 3rd Street		way	10356879	highway	residential	-115.3764365	32.8072607	22	0.2	East 3rd Street	Holtville	Imperial County	California	United States of America	us	East 3rd Street, Holtville, Imperial County, California, United States of America	-115.3769548	32.8072504	-115.3718123	32.8072607			
East 4th Street		way	175366886	highway	residential	-115.3764412	32.8090982	22	0.2	East 4th Street	Holtville	Imperial County	California	United States of America	us	East 4th Street, Holtville, Imperial County, California, United States of America	-115.3801776	32.8090849	-115.3716737	32.8091256			
East 6th Street		way	175366889	highway	residential	-115.3715735	32.8128593	22	0.2	East 6th Street	Holtville	Imperial County	California	United States of America	us	East 6th Street, Holtville, Imperial County, California, United States of America	-115.3802083	32.8127913	-115.3704361	32.8128595			
East 8th Street		way	10358414	highway	residential	-115.3702712	32.8165717	22	0.2	East 8th Street	Holtville	Imperial County	California	United States of America	us	East 8th Street, Holtville, Imperial County, California, United States of America	-115.3801921	32.8160975	-115.3653244	32.8165717			
Fern Avenue		way	10356371	highway	residential	-115.3789189	32.8109583	22	0.2	Fern Avenue	Holtville	Imperial County	California	United States of America	us	Fern Avenue, Holtville, Imperial County, California, United States of America	-115.3789681	32.8070909	-115.3789102	32.8183389			
Figueroa Avenue		way	10357055	highway	residential	-115.3727640	32.8128542	22	0.2	Figueroa Avenue	Holtville	Imperial County	California	United States of America	us	Figueroa Avenue, Holtville, Imperial County, California, United States of America	-115.3728064	32.8109784	-115.3727354	32.8201456			
Grape Avenue		way	10357210	highway	residential	-115.3715725	32.8109950	22	0.2	Grape Avenue	Holtville	Imperial County	California	United States of America	us	Grape Avenue, Holtville, Imperial County, California, United States of America	-115.3716737	32.8091256	-115.3715725	32.8128593			
Maple Avenue		way	206332236	highway	residential	-115.3752050	32.8109624	22	0.2	Maple Avenue	Holtville	Imperial County	California	United States of America	us	Maple Avenue, Holtville, Imperial County, California, United States of America	-115.3752561	32.8065812	-115.3751795	32.8201408			
Orange Avenue		way	181128829	highway	residential	-115.3776824	32.8109515	22	0.2	Orange Avenue	Holtville	Imperial County	California	United States of America	us	Orange Avenue, Holtville, Imperial County, California, United States of America	-115.3777333	32.8099300	-115.3776824	32.8201483			
Palm Avenue		way	10358489	highway	residential	-115.3838694	32.8106870	22	0.2	Palm Avenue	Holtville	Imperial County	California	United States of America	us	Palm Avenue, Holtville, Imperial County, California, United States of America	-115.3839155	32.8090758	-115.3838494	32.8183088			
Pine Avenue		way	10357896	highway	residential	-115.3813609	32.8109531	22	0.2	Pine Avenue	Holtville	Imperial County	California	United States of America	us	Pine Avenue, Holtville, Imperial County, California, United States of America	-115.3814499	32.8090801	-115.3813548	32.8183395			
Walnut Avenue		way	10355837	multiple	residential,tertiary	-115.3760309	32.8059072	22	0.2		Holtville	Imperial County	California	United States of America	us	Walnut Avenue, Holtville, Imperial County, California, United States of America	-115.3765129	32.8038836	-115.3724483	32.8201359			
West 7th Street		way	10358285	highway	residential	-115.3864560	32.8146926	22	0.2	West 7th Street	Holtville	Imperial County	California	United States of America	us	West 7th Street, Holtville, Imperial County, California, United States of America	-115.3889361	32.8145900	-115.3801819	32.8147116			
West Fifth Street		way	181129488	highway	residential	-115.3868884	32.8109122	22	0.2	West Fifth Street	Holtville	Imperial County	California	United States of America	us	West Fifth Street, Holtville, Imperial County, California, United States of America	-115.3873988	32.8109122	-115.3835059	32.8109544			
Calzada Plaza España		way	229565654	highway	residential	-115.3751110	32.6200570	22	0.2	Calzada Plaza España	Sevilla Residencial	Mexicali	Baja California	Mexico	mx	Calzada Plaza España, Sevilla Residencial, Mexicali, Baja California, Mexico	-115.3754146	32.6159970	-115.3747484	32.6219079			
Avenida Mezquite		way	54846096	highway	residential	-115.3675298	32.6439177	22	0.2	Avenida Mezquite	Colonia Bugambilias Járdines	Mexicali	Baja California	Mexico	mx	Avenida Mezquite, Colonia Bugambilias Járdines, Mexicali, Baja California, Mexico	-115.3703779	32.6438850	-115.3662846	32.6439177			
Avenida Moras		way	54846097	highway	residential	-115.3675317	32.6443901	22	0.2	Avenida Moras	Colonia Bugambilias Járdines	Mexicali	Baja California	Mexico	mx	Avenida Moras, Colonia Bugambilias Járdines, Mexicali, Baja California, Mexico	-115.3703750	32.6443826	-115.3662848	32.6443901			
10th Street		way	10357272	highway	residential	-115.4935330	32.6781120	22	0.2	10th Street	Calexico			United States of America	us	10th Street, Calexico	-115.4986692	32.6775255	-115.4907074	32.6781777			
8th Street		way	10358072	highway	residential	-115.4883209	32.6745874	22	0.2	8th Street	Calexico			United States of America	us	8th Street, Calexico	-115.4986833	32.6737638	-115.4825446	32.6745874			
Annos Court		way	10358640	highway	residential	-115.4963721	32.6892680	22	0.2	Annos Court	Calexico			United States of America	us	Annos Court, Calexico	-115.4984030	32.6890995	-115.4957353	32.6895163			
Avenida Campillo		way	10358100	highway	residential	-115.4978414	32.6922693	22	0.2	Avenida Campillo	Calexico			United States of America	us	Avenida Campillo, Calexico	-115.4987796	32.6922283	-115.4920918	32.6924656			
Avenida de Oro		way	10355711	highway	residential	-115.4891183	32.6791872	22	0.2	Avenida de Oro	Calexico			United States of America	us	Avenida de Oro, Calexico	-115.4891894	32.6791872	-115.4889392	32.6808622			
Banagas Court		way	10354566	highway	residential	-115.4973847	32.6882329	22	0.2	Banagas Court	Calexico			United States of America	us	Banagas Court, Calexico	-115.4984260	32.6877649	-115.4956664	32.6883795			
Bowker Road		way	10354215	multiple	residential,tertiary	-115.4654100	32.6918004	22	0.2		Calexico			United States of America	us	Bowker Road, Calexico	-115.4654100	32.6862834	-115.4651672	32.6947850			
Buchanan Avenue		way	192419210	highway	residential	-115.4724833	32.6891747	22	0.2	Buchanan Avenue	Calexico			United States of America	us	Buchanan Avenue, Calexico	-115.4724954	32.6872182	-115.4724833	32.6899981			
Cabana Street		way	10358560	highway	residential	-115.4825332	32.6900457	22	0.2	Cabana Street	Calexico			United States of America	us	Cabana Street, Calexico	-115.4842421	32.6900426	-115.4782473	32.6900770			
Camarena Court		way	10357901	highway	residential	-115.4979409	32.6872899	22	0.2	Camarena Court	Calexico			United States of America	us	Camarena Court, Calexico	-115.4983856	32.6870639	-115.4960461	32.6874128			
Camino del Rio		way	10356323	highway	residential	-115.4770799	32.6682776	22	0.2	Camino del Rio	Calexico			United States of America	us	Camino del Rio, Calexico	-115.4825624	32.6682709	-115.4741022	32.6682776			
C K Clarke Street		way	10358372	highway	residential	-115.4935245	32.6764663	22	0.2	C K Clarke Street	Calexico			United States of America	us	C K Clarke Street, Calexico	-115.4962850	32.6764663	-115.4907010	32.6770352			
Clinton Avenue		way	192419214	highway	residential	-115.4698583	32.6918156	22	0.2	Clinton Avenue	Calexico			United States of America	us	Clinton Avenue, Calexico	-115.4698680	32.6872203	-115.4698468	32.6938679			
East 1st Street		way	10358578	highway	residential	-115.4901113	32.6654176	22	0.2	East 1st Street	Calexico			United States of America	us	East 1st Street, Calexico	-115.4975101	32.6654176	-115.4825615	32.6659962			
East 3rd Street		way	10356880	multiple	residential,tertiary	-115.4948894	32.6677286	22	0.2		Calexico			United States of America	us	East 3rd Street, Calexico	-115.4986886	32.6677286	-115.4825589	32.6677421			
East 6th Street		way	10356648	highway	residential	-115.4883406	32.6708072	22	0.2	East 6th Street	Calexico			United States of America	us	East 6th Street, Calexico	-115.4986882	32.6708072	-115.4825423	32.6708761			
East 7th Street		way	10355215	highway	residential	-115.4907225	32.6718695	22	0.2	East 7th Street	Calexico			United States of America	us	East 7th Street, Calexico	-115.4986673	32.6713572	-115.4789432	32.6719192			
East Birch Street		way	10355619	multiple	residential,secondary	-115.4825344	32.6791538	22	0.2		Calexico			United States of America	us	East Birch Street, Calexico	-115.4987907	32.6789277	-115.4741787	32.6798981			
East Cole Road		way	10356292	highway	residential	-115.4565553	32.6940025	22	0.2	East Cole Road	Calexico			United States of America	us	East Cole Road, Calexico	-115.5002346	32.6935069	-115.4554047	32.6940251			
East Sherman Street		way	10358339	highway	residential	-115.4883468	32.6729215	22	0.2	East Sherman Street	Calexico			United States of America	us	East Sherman Street, Calexico	-115.4962870	32.6728279	-115.4825427	32.6729683			
Ethel Street		way	10355956	highway	residential	-115.4883192	32.6758094	22	0.2	Ethel Street	Calexico			United States of America	us	Ethel Street, Calexico	-115.4935225	32.6758094	-115.4825417	32.6760869			
Harrington Street		way	10357322	highway	residential	-115.4845799	32.6851424	22	0.2	Harrington Street	Calexico			United States of America	us	Harrington Street, Calexico	-115.4904128	32.6851052	-115.4825464	32.6855040			
Heber Avenue		way	10354320	highway	residential	-115.4935076	32.6666719	22	0.2	Heber Avenue	Calexico			United States of America	us	Heber Avenue, Calexico	-115.4935234	32.6656025	-115.4935024	32.6791109			
Heffernan Avenue		way	10356075	multiple	residential,tertiary	-115.4948894	32.6677286	22	0.2		Calexico			United States of America	us	Heffernan Avenue, Calexico	-115.4948894	32.6650488	-115.4948727	32.6764622			
Holdridge Street		way	10354655	highway	residential	-115.4845313	32.6824830	22	0.2	Holdridge Street	Calexico			United States of America	us	Holdridge Street, Calexico	-115.4903408	32.6824067	-115.4743731	32.6831968			
Imperial Avenue East		way	10355522	highway	residential	-115.4989171	32.6915233	22	0.2	Imperial Avenue East	Calexico			United States of America	us	Imperial Avenue East, Calexico	-115.4989171	32.6798451	-115.4982766	32.6939879			
Iris Avenue		way	10358264	highway	residential	-115.4797469	32.6827579	22	0.2	Iris Avenue	Calexico			United States of America	us	Iris Avenue, Calexico	-115.4798935	32.6804607	-115.4797386	32.6843318			
Lopez Court		way	10356765	highway	residential	-115.4952822	32.6870949	22	0.2	Lopez Court	Calexico			United States of America	us	Lopez Court, Calexico	-115.4958578	32.6870875	-115.4950910	32.6874179			
Meadow Drive		way	192420547	highway	residential	-115.4858418	32.6914804	22	0.2	Meadow Drive	Calexico			United States of America	us	Meadow Drive, Calexico	-115.4905356	32.6914228	-115.4825278	32.6919192			
Meadows Road		way	10358155	multiple	residential,tertiary	-115.4790239	32.6916544	22	0.2		Calexico			United States of America	us	Meadows Road, Calexico	-115.4825682	32.6791538	-115.4654100	32.7009698			
Paulin Avenue		way	10357129	highway	residential	-115.4974955	32.6788760	22	0.2	Paulin Avenue	Calexico			United States of America	us	Paulin Avenue, Calexico	-115.4976561	32.6657412	-115.4974872	32.6807424			
Perry Avenue		way	10356206	highway	residential	-115.4924336	32.6878532	22	0.2	Perry Avenue	Calexico			United States of America	us	Perry Avenue, Calexico	-115.4926764	32.6781079	-115.4914730	32.6904394			
Rancho Frontera Avenue		way	10356143	highway	residential	-115.4863852	32.6874731	22	0.2	Rancho Frontera Avenue	Calexico			United States of America	us	Rancho Frontera Avenue, Calexico	-115.4870840	32.6791525	-115.4857252	32.6939169			
Rockwood Avenue		way	10356677	highway	residential	-115.4959815	32.6801292	22	0.2	Rockwood Avenue	Calexico			United States of America	us	Rockwood Avenue, Calexico	-115.4963006	32.6656048	-115.4951374	32.6939870			2536
Turquoise Street		way	10350932	highway	residential	-115.4778849	32.6855972	22	0.2	Turquoise Street	Calexico			United States of America	us	Turquoise Street, Calexico	-115.4820932	32.6855942	-115.4744277	32.6856302			
Vega Street		way	10356757	highway	residential	-115.4969288	32.6846536	22	0.2	Vega Street	Calexico			United States of America	us	Vega Street, Calexico	-115.4988035	32.6844369	-115.4944937	32.6846536			
Wood Avenue		way	328894781	highway	residential	-115.4747005	32.6914097	22	0.2	Wood Avenue	Calexico			United States of America	us	Wood Avenue, Calexico	-115.4747160	32.6907473	-115.4747005	32.6933949			
Yourman Road		way	10356660	multiple	residential,unclassified	-115.4987635	32.6964746	22	0.2		Calexico			United States of America	us	Yourman Road, Calexico	-115.4994191	32.6939870	-115.4823392	32.7091065			
Ben Hulse Highway		way	10354699	highway	primary	-115.1521648	32.9804377	26	0.1	Ben Hulse Highway		Imperial County	California	United States of America	us	Ben Hulse Highway, Imperial County, California, United States of America	-115.4080014	32.9688833	-114.9113479	33.0854761			
Bowker Road		way	35335028	highway	tertiary	-115.4650010	32.7584610	26	0.1	Bowker Road		Imperial County	California	United States of America	us	Bowker Road, Imperial County, California, United States of America	-115.4738358	32.6947850	-115.4648801	32.8034112			
East Evan Hewes Highway		way	10356059	multiple	primary,trunk	-115.4360701	32.8031643	26	0.1			Imperial County	California	United States of America	us	East Evan Hewes Highway, Imperial County, California, United States of America	-115.5185014	32.7954371	-115.4061464	32.8058036			
East Jasper Road		way	244791469	highway	unclassified	-115.4309411	32.7084721	26	0.1	East Jasper Road		Imperial County	California	United States of America	us	East Jasper Road, Imperial County, California, United States of America	-115.4985015	32.7083292	-115.4139845	32.7087506			
Evan Hewes Highway		way	10354477	multiple	primary,tertiary,unclassified	-115.1182412	32.7204712	26	0.1			Imperial County	California	United States of America	us	Evan Hewes Highway, Imperial County, California, United States of America	-115.3628409	32.7088550	-114.9433354	32.8110991			
Fust Road		way	10357152	highway	track	-115.3199880	32.8037679	26	0.1	Fust Road		Imperial County	California	United States of America	us	Fust Road, Imperial County, California, United States of America	-115.3200300	32.7966508	-115.3199067	32.8110845			
Graeser Road		way	10355598	highway	track	-115.2875135	32.8325899	26	0.1	Graeser Road		Imperial County	California	United States of America	us	Graeser Road, Imperial County, California, United States of America	-115.3028352	32.7808495	-115.2769999	32.9166721			
Holt Road		way	10354924	highway	tertiary	-115.3803438	32.8760942	26	0.1	Holt Road		Imperial County	California	United States of America	us	Holt Road, Imperial County, California, United States of America	-115.3805130	32.8183527	-115.3779761	32.9527540			
Keystone Road		way	10354848	multiple	tertiary,track	-115.4062273	32.9165425	26	0.1			Imperial County	California	United States of America	us	Keystone Road, Imperial County, California, United States of America	-115.4836750	32.9155190	-115.2929464	32.9166721			
Norrish Road		way	10358154	multiple	track,unclassified	-115.2856896	32.8331898	26	0.1			Imperial County	California	United States of America	us	Norrish Road, Imperial County, California, United States of America	-115.4330944	32.8327359	-115.2775147	32.8427426			
Oswalt Road		way	10355388	highway	track	-115.3285744	32.8061497	26	0.1	Oswalt Road		Imperial County	California	United States of America	us	Oswalt Road, Imperial County, California, United States of America	-115.3286818	32.7962935	-115.3285507	32.8110643			
Anillo Periferico		way	91372985	highway	primary	-115.3457409	32.5999743	26	0.1	Anillo Periferico		Mexicali	Baja California	Mexico	mx	Anillo Periferico, Mexicali, Baja California, Mexico	-115.3589244	32.5916378	-115.3455798	32.6142863			SN, SN
Avenida Francisco López Montejano		way	17955549	highway	primary	-115.4525889	32.6391230	26	0.1	Avenida Francisco López Montejano		Mexicali	Baja California	Mexico	mx	Avenida Francisco López Montejano, Mexicali, Baja California, Mexico	-115.4526436	32.6343745	-115.4521913	32.6477561			2220
Avenida Lombardo Toledano		way	53501714	highway	secondary	-115.4726843	32.6103680	26	0.1	Avenida Lombardo Toledano		Mexicali	Baja California	Mexico	mx	Avenida Lombardo Toledano, Mexicali, Baja California, Mexico	-115.4728842	32.5950496	-115.4702585	32.6238470			
Avenida Rep de Brasil		way	17948740	highway	secondary	-115.4325139	32.6671892	26	0.1	Avenida Rep de Brasil		Mexicali	Baja California	Mexico	mx	Avenida Rep de Brasil, Mexicali, Baja California, Mexico	-115.4524302	32.6659398	-115.3931476	32.6700039			SN, SN
Avenida San Pedro Mezquital		way	23199652	multiple	primary,secondary	-115.3443490	32.6141096	26	0.1			Mexicali	Baja California	Mexico	mx	Avenida San Pedro Mezquital, Mexicali, Baja California, Mexico	-115.4173541	32.5823786	-115.2745116	32.6144460			SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN
Avenida Venustiano Carranza		way	23199666	highway	secondary	-115.4054318	32.6206160	26	0.1	Avenida Venustiano Carranza		Mexicali	Baja California	Mexico	mx	Avenida Venustiano Carranza, Mexicali, Baja California, Mexico	-115.4202565	32.5622183	-115.3993125	32.6599770			SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, PI.  siglo 21
Av. Francisco L. Montejano		way	17956075	highway	primary	-115.4511793	32.6244229	26	0.1	Av. Francisco L. Montejano		Mexicali	Baja California	Mexico	mx	Av. Francisco L. Montejano, Mexicali, Baja California, Mexico	-115.4512654	32.6243815	-115.4511600	32.6246372			
Av. Macristy de Hermosillo		way	51451588	highway	secondary	-115.4178530	32.6437125	26	0.1	Av. Macristy de Hermosillo		Mexicali	Baja California	Mexico	mx	Av. Macristy de Hermosillo, Mexicali, Baja California, Mexico	-115.4187270	32.6313927	-115.4162835	32.6591953			
Av. Venustiano Carranza		way	54375396	highway	secondary	-115.3994361	32.6379351	26	0.1	Av. Venustiano Carranza		Mexicali	Baja California	Mexico	mx	Av. Venustiano Carranza, Mexicali, Baja California, Mexico	-115.3995565	32.6377729	-115.3994331	32.6379351			
Benito Juárez		way	51812652	highway	unclassified	-115.4382522	32.6235030	26	0.1	Benito Juárez		Mexicali	Baja California	Mexico	mx	Benito Juárez, Mexicali, Baja California, Mexico	-115.4411000	32.6234894	-115.4359522	32.6235925			
Boulevard Adolfo López Mateos		way	17503313	multiple	primary,trunk	-115.4641255	32.6342925	26	0.1			Mexicali	Baja California	Mexico	mx	Boulevard Adolfo López Mateos, Mexicali, Baja California, Mexico	-115.4971499	32.6134859	-115.4391761	32.6648361			SN
Boulevard Anáhuac		way	51998040	multiple	primary,secondary	-115.4781120	32.5988439	26	0.1			Mexicali	Baja California	Mexico	mx	Boulevard Anáhuac, Mexicali, Baja California, Mexico	-115.4792376	32.5674625	-115.4670393	32.6394326			SN, SN, SN, SN, SN, SN
Boulevard Benito Juárez		way	17503301	multiple	primary,trunk	-115.4440649	32.6253397	26	0.1			Mexicali	Baja California	Mexico	mx	Boulevard Benito Juárez, Mexicali, Baja California, Mexico	-115.4526050	32.6041377	-115.4359717	32.6485788			2220, 1342
Boulevard Castellón		way	23199601	highway	secondary	-115.4560225	32.6136753	26	0.1	Boulevard Castellón		Mexicali	Baja California	Mexico	mx	Boulevard Castellón, Mexicali, Baja California, Mexico	-115.4792312	32.6135670	-115.4408128	32.6151029			
Boulevard Islas Agrarias		way	91372984	highway	primary	-115.3825413	32.6141602	26	0.1	Boulevard Islas Agrarias		Mexicali	Baja California	Mexico	mx	Boulevard Islas Agrarias, Mexicali, Baja California, Mexico	-115.3922577	32.6137853	-115.3595273	32.6142896			SN
Boulevard Lázaro Cárdenas		way	17956301	multiple	primary,tertiary,trunk,trunk_link	-115.4289385	32.6249409	26	0.1			Mexicali	Baja California	Mexico	mx	Boulevard Lázaro Cárdenas, Mexicali, Baja California, Mexico	-115.5738985	32.5722679	-115.3453622	32.6250500			SN, SN, SN, 2400, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, SN, 3757, 3757, 4530, SN, SN, 3700
Boulevard Río Nuevo		way	34962795	highway	primary	-115.4738255	32.6285466	26	0.1	Boulevard Río Nuevo		Mexicali	Baja California	Mexico	mx	Boulevard Río Nuevo, Mexicali, Baja California, Mexico	-115.4963074	32.6061009	-115.4479790	32.6622432			SN, SN
Calle Cuarta		way	32838895	highway	secondary	-115.3953288	32.6110524	26	0.1	Calle Cuarta		Mexicali	Baja California	Mexico	mx	Calle Cuarta, Mexicali, Baja California, Mexico	-115.3957902	32.5897561	-115.3925306	32.6144762			SN, SN, SN
Calle Gabriel Leyva		way	219062749	highway	tertiary	-115.2706959	32.5528323	26	0.1	Calle Gabriel Leyva		Mexicali	Baja California	Mexico	mx	Calle Gabriel Leyva, Mexicali, Baja California, Mexico	-115.2707752	32.5421918	-115.2706959	32.5544098			SN
Calle Novena		way	17503394	multiple	primary,tertiary	-115.3874122	32.6212888	26	0.1			Mexicali	Baja California	Mexico	mx	Calle Novena, Mexicali, Baja California, Mexico	-115.3892464	32.5874634	-115.3760954	32.6529181			SN, SN, SN, SN, SN, SN, local 4
Calle Presa López Zamora		way	54845901	highway	tertiary	-115.4227809	32.6126879	26	0.1	Calle Presa López Zamora		Mexicali	Baja California	Mexico	mx	Calle Presa López Zamora, Mexicali, Baja California, Mexico	-115.4261048	32.6125893	-115.4173420	32.6127961			SN, SN
Calzada Año 1810		way	53536681	multiple	secondary,tertiary	-115.4499945	32.6133188	26	0.1			Mexicali	Baja California	Mexico	mx	Calzada Año 1810, Mexicali, Baja California, Mexico	-115.4590991	32.6076073	-115.4380337	32.6242248			SN
Calzada Cetys		way	47183589	multiple	primary,secondary	-115.3509532	32.6528627	26	0.1			Mexicali	Baja California	Mexico	mx	Calzada Cetys, Mexicali, Baja California, Mexico	-115.4289264	32.6264042	-115.2472408	32.6634864			SN, SN, SN, SN, SN
Calzada de los Presidentes		way	193765200	highway	primary	-115.4902440	32.6206402	26	0.1	Calzada de los Presidentes		Mexicali	Baja California	Mexico	mx	Calzada de los Presidentes, Mexicali, Baja California, Mexico	-115.4936426	32.6132218	-115.4835982	32.6308809			
Calzada Heroica Puebla		way	196416831	highway	tertiary	-115.3398485	32.5593260	26	0.1	Calzada Heroica Puebla		Mexicali	Baja California	Mexico	mx	Calzada Heroica Puebla, Mexicali, Baja California, Mexico	-115.3414468	32.5541191	-115.3359118	32.5687843			SN, SN
Calzada Independencia		way	17955774	highway	secondary	-115.4307346	32.6390167	26	0.1	Calzada Independencia		Mexicali	Baja California	Mexico	mx	Calzada Independencia, Mexicali, Baja California, Mexico	-115.4800030	32.6360118	-115.3858924	32.6443011			SN
Calzada Justo Sierra		way	17948509	highway	primary	-115.4526712	32.6678483	26	0.1	Calzada Justo Sierra		Mexicali	Baja California	Mexico	mx	Calzada Justo Sierra, Mexicali, Baja California, Mexico	-115.4526712	32.6483924	-115.4523691	32.6679822			1495, 899
Calzada Manuel Gómez Morín		way	23199417	highway	primary	-115.4216596	32.6149162	26	0.1	Calzada Manuel Gómez Morín		Mexicali	Baja California	Mexico	mx	Calzada Manuel Gómez Morín, Mexicali, Baja California, Mexico	-115.4380729	32.6093323	-115.4139360	32.6377446			SN, SN
Calzada Rodolfo Sánchez Taboada		way	17503304	multiple	primary,trunk	-115.1640701	32.5525496	26	0.1			Mexicali	Baja California	Mexico	mx	Calzada Rodolfo Sánchez Taboada, Mexicali, Baja California, Mexico	-115.4395281	32.5518576	-115.0240391	32.6134859			SN, SN, 22.5, 202
Calz. Independencia		way	20198342	highway	secondary	-115.4208642	32.6389443	26	0.1	Calz. Independencia		Mexicali	Baja California	Mexico	mx	Calz. Independencia, Mexicali, Baja California, Mexico	-115.4816391	32.6387983	-115.4204141	32.6442910			1598
Calz. Manuel Gómez Morín		way	51787427	highway	primary	-115.4120460	32.6512458	26	0.1	Calz. Manuel Gómez Morín		Mexicali	Baja California	Mexico	mx	Calz. Manuel Gómez Morín, Mexicali, Baja California, Mexico	-115.4175309	32.6377434	-115.4119567	32.6705091			527, 2120
Calz. San Miguel El Grande		way	53536661	multiple	tertiary,unclassified	-115.4561340	32.6201569	26	0.1			Mexicali	Baja California	Mexico	mx	Calz. San Miguel El Grande, Mexicali, Baja California, Mexico	-115.4578134	32.6119368	-115.4525492	32.6241819			
Canal Principal del Oeste		way	54609060	waterway	canal	-115.3790925	32.6491983	26	0.1			Mexicali	Baja California	Mexico	mx	Canal Principal del Oeste, Mexicali, Baja California, Mexico	-115.3894382	32.6373001	-115.3745632	32.6619114			SN
Carretera Islas Agrarias Grupo B-Algodones		way	32838891	highway	primary	-115.1518809	32.6143049	26	0.1	Carretera Islas Agrarias Grupo B-Algodones		Mexicali	Baja California	Mexico	mx	Carretera Islas Agrarias Grupo B-Algodones, Mexicali, Baja California, Mexico	-115.2745116	32.6140473	-114.8553232	32.6668304			
Carretera Poblado Monterrey-Mazó		way	54358706	highway	secondary	-115.0689857	32.5110552	26	0.1	Carretera Poblado Monterrey-Mazó		Mexicali	Baja California	Mexico	mx	Carretera Poblado Monterrey-Mazó, Mexicali, Baja California, Mexico	-115.0780571	32.4821531	-115.0624517	32.5520071			
Circuito Rep. de Brasil		way	367017056	highway	unclassified	-115.3906317	32.6701642	26	0.1	Circuito Rep. de Brasil		Mexicali	Baja California	Mexico	mx	Circuito Rep. de Brasil, Mexicali, Baja California, Mexico	-115.3932174	32.6680643	-115.3892342	32.6704035			
De los Fresnos		way	51784933	highway	tertiary	-115.4453820	32.6487682	26	0.1	De los Fresnos		Mexicali	Baja California	Mexico	mx	De los Fresnos, Mexicali, Baja California, Mexico	-115.4503104	32.6485616	-115.4453720	32.6487682			
De Los Mosaicos		way	196375940	highway	tertiary	-115.3670119	32.5741153	26	0.1	De Los Mosaicos		Mexicali	Baja California	Mexico	mx	De Los Mosaicos, Mexicali, Baja California, Mexico	-115.3792897	32.5721355	-115.3612577	32.5785863			
Enlace a Ejido Lázaro Cárdenas-Poblado Benito Juárez		way	54376851	highway	secondary	-115.0096780	32.5881615	26	0.1	Enlace a Ejido Lázaro Cárdenas-Poblado Benito Juárez		Mexicali	Baja California	Mexico	mx	Enlace a Ejido Lázaro Cárdenas-Poblado Benito Juárez, Mexicali, Baja California, Mexico	-115.0176579	32.5692527	-114.9999740	32.6145173			SN, SN
General Venustiano Carranza		way	33406445	highway	tertiary	-115.4419324	32.6440413	26	0.1	General Venustiano Carranza		Mexicali	Baja California	Mexico	mx	General Venustiano Carranza, Mexicali, Baja California, Mexico	-115.4508921	32.6440413	-115.4373918	32.6442384			
Granada		way	34979344	highway	secondary	-115.4627562	32.6010010	26	0.1	Granada		Mexicali	Baja California	Mexico	mx	Granada, Mexicali, Baja California, Mexico	-115.4632070	32.5955043	-115.4601194	32.6068783			
Laguna Azul		way	53670481	highway	tertiary	-115.4810538	32.6093002	26	0.1	Laguna Azul		Mexicali	Baja California	Mexico	mx	Laguna Azul, Mexicali, Baja California, Mexico	-115.4884371	32.6088790	-115.4791173	32.6094327			
Libramiento Mexicali		way	100422137	highway	motorway	-115.4336083	32.5335754	26	0.1	Libramiento Mexicali		Mexicali	Baja California	Mexico	mx	Libramiento Mexicali, Mexicali, Baja California, Mexico	-115.6804982	32.5252668	-115.2956576	32.5931097			
Los Pinos		way	51784877	highway	tertiary	-115.4503578	32.6531205	26	0.1	Los Pinos		Mexicali	Baja California	Mexico	mx	Los Pinos, Mexicali, Baja California, Mexico	-115.4522821	32.6487682	-115.4452671	32.6532774			
Manuel Gomez Morin		way	34979341	multiple	primary,secondary	-115.4627225	32.5975820	26	0.1			Mexicali	Baja California	Mexico	mx	Manuel Gomez Morin, Mexicali, Baja California, Mexico	-115.4775873	32.5942959	-115.4485871	32.6057301			SN, SN
Misión San Diego		way	54565303	highway	tertiary	-115.3922350	32.6348846	26	0.1	Misión San Diego		Mexicali	Baja California	Mexico	mx	Misión San Diego, Mexicali, Baja California, Mexico	-115.3995547	32.6346158	-115.3830367	32.6354373			SN, SN, SN
Novena		way	54565286	highway	primary	-115.3858691	32.6349364	26	0.1	Novena		Mexicali	Baja California	Mexico	mx	Novena, Mexicali, Baja California, Mexico	-115.3874372	32.6272036	-115.3858691	32.6385096			294
Paseo de las Palmas		way	51784873	highway	tertiary	-115.4504604	32.6488439	26	0.1	Paseo de las Palmas		Mexicali	Baja California	Mexico	mx	Paseo de las Palmas, Mexicali, Baja California, Mexico	-115.4506338	32.6484117	-115.4504604	32.6530089			
Ramal a Compuertas Carehey		way	313367290	highway	secondary	-115.1002456	32.5628449	26	0.1	Ramal a Compuertas Carehey		Mexicali	Baja California	Mexico	mx	Ramal a Compuertas Carehey, Mexicali, Baja California, Mexico	-115.1017583	32.5510484	-115.0973059	32.5665566			
Ramal a Ejido Jalisco		way	54374425	highway	secondary	-115.2252646	32.5165711	26	0.1	Ramal a Ejido Jalisco		Mexicali	Baja California	Mexico	mx	Ramal a Ejido Jalisco, Mexicali, Baja California, Mexico	-115.2365761	32.5161096	-115.2151044	32.5175631			
