name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
County Road 157		way	7925127	highway	residential	-120.1998960	41.6098011	22	0.2	County Road 157		Modoc County	California	United States of America	us	County Road 157, Modoc County, California, United States of America	-120.2062270	41.6096330	-120.1935410	41.6098060			
County Road 15B		way	7925383	highway	residential	-120.1620212	41.6295434	22	0.2	County Road 15B		Modoc County	California	United States of America	us	County Road 15B, Modoc County, California, United States of America	-120.1621531	41.6276469	-120.1618250	41.6314139			
County Road 185		way	7925865	highway	residential	-120.1837102	41.6205028	22	0.2	County Road 185		Modoc County	California	United States of America	us	County Road 185, Modoc County, California, United States of America	-120.1858060	41.6203250	-120.1815651	41.6205100			
County Road 16		way	7926982	highway	residential	-120.1874713	41.6241379	22	0.2	County Road 16		Modoc County	California	United States of America	us	County Road 16, Modoc County, California, United States of America	-120.1930770	41.6230500	-120.1815661	41.6241640			
County Road 22		way	7927169	highway	residential	-120.1662091	41.5477127	22	0.2	County Road 22		Modoc County	California	United States of America	us	County Road 22, Modoc County, California, United States of America	-120.1720220	41.5476459	-120.1625261	41.5502659			
County Road 21		way	7927164	highway	residential	-120.1576764	41.5621999	22	0.2	County Road 21		Modoc County	California	United States of America	us	County Road 21, Modoc County, California, United States of America	-120.1721140	41.5620819	-120.1432620	41.5622370			
Cedarville Indian Road		way	7928130	highway	residential	-120.1836451	41.5244545	22	0.2	Cedarville Indian Road		Modoc County	California	United States of America	us	Cedarville Indian Road, Modoc County, California, United States of America	-120.1858071	41.5239930	-120.1814160	41.5250519			
Locust Street		way	7928459	highway	residential	-120.1727163	41.5225939	22	0.2	Locust Street		Modoc County	California	United States of America	us	Locust Street, Modoc County, California, United States of America	-120.1735301	41.5225840	-120.1718911	41.5226770			
Willow Street		way	7929601	highway	residential	-120.1727576	41.5243525	22	0.2	Willow Street		Modoc County	California	United States of America	us	Willow Street, Modoc County, California, United States of America	-120.1736100	41.5243390	-120.1719052	41.5243660			
Garfield Street		way	7926428	highway	residential	-120.1769564	41.5294069	22	0.2	Garfield Street		Modoc County	California	United States of America	us	Garfield Street, Modoc County, California, United States of America	-120.1769750	41.5259729	-120.1769501	41.5328410			
County Road 143		way	7924872	highway	residential	-120.1636317	41.5149371	22	0.2	County Road 143		Modoc County	California	United States of America	us	County Road 143, Modoc County, California, United States of America	-120.1718871	41.5131739	-120.1564261	41.5150250			
County Road 26B		way	7924890	highway	residential	-120.1664696	41.5023732	22	0.2	County Road 26B		Modoc County	California	United States of America	us	County Road 26B, Modoc County, California, United States of America	-120.1669401	41.5005830	-120.1662091	41.5041155			
County Road 26C		way	7924907	highway	residential	-120.1645270	41.5031995	22	0.2	County Road 26C		Modoc County	California	United States of America	us	County Road 26C, Modoc County, California, United States of America	-120.1667131	41.5031799	-120.1623411	41.5032109			
Cressler Street		way	7925022	highway	residential	-120.1799596	41.5290710	22	0.2	Cressler Street		Modoc County	California	United States of America	us	Cressler Street, Modoc County, California, United States of America	-120.1800006	41.5255359	-120.1799545	41.5326058			
Hays Street		way	7925201	highway	residential	-120.1703210	41.5277500	22	0.2	Hays Street		Modoc County	California	United States of America	us	Hays Street, Modoc County, California, United States of America	-120.1704310	41.5259749	-120.1703061	41.5295651			
County Road 19		way	7927082	highway	residential	-120.1582402	41.5767720	22	0.2	County Road 19		Modoc County	California	United States of America	us	County Road 19, Modoc County, California, United States of America	-120.1721080	41.5767310	-120.1482001	41.5796630			
County Road 25		way	7927346	highway	residential	-120.1927216	41.5006765	22	0.2	County Road 25		Modoc County	California	United States of America	us	County Road 25, Modoc County, California, United States of America	-120.1934721	41.4977800	-120.1925880	41.5034249			
Arreche Road		way	7929210	highway	residential	-120.1768441	41.5476564	22	0.2	Arreche Road		Modoc County	California	United States of America	us	Arreche Road, Modoc County, California, United States of America	-120.1816610	41.5475429	-120.1720220	41.5476599			
Duncan Road		way	7929706	highway	residential	-120.1790707	41.5439302	22	0.2	Duncan Road		Modoc County	California	United States of America	us	Duncan Road, Modoc County, California, United States of America	-120.1880050	41.5409540	-120.1719601	41.5439310			
Lauer Road		way	7928476	highway	residential	-120.5033709	41.5203815	22	0.2	Lauer Road		Modoc County	California	United States of America	us	Lauer Road, Modoc County, California, United States of America	-120.5055451	41.5191309	-120.5033360	41.5235419			
County Road 152		way	7925052	highway	residential	-120.5005832	41.5066579	22	0.2	County Road 152		Modoc County	California	United States of America	us	County Road 152, Modoc County, California, United States of America	-120.5023081	41.5053600	-120.5005790	41.5095528			
Hilltop Lane		way	7929773	highway	residential	-120.5286160	41.5225707	22	0.2	Hilltop Lane		Modoc County	California	United States of America	us	Hilltop Lane, Modoc County, California, United States of America	-120.5427101	41.5172920	-120.5185260	41.5232829			
Hummingbird Lane		way	7930052	highway	residential	-120.5330235	41.5208888	22	0.2	Hummingbird Lane		Modoc County	California	United States of America	us	Hummingbird Lane, Modoc County, California, United States of America	-120.5461500	41.5158860	-120.5193340	41.5211600			
Chukar Lane		way	7931120	highway	residential	-120.5298094	41.5114548	22	0.2	Chukar Lane		Modoc County	California	United States of America	us	Chukar Lane, Modoc County, California, United States of America	-120.5396950	41.5112619	-120.5199350	41.5114590			
Rager Road		way	7932138	highway	residential	-120.5021020	41.5235321	22	0.2	Rager Road		Modoc County	California	United States of America	us	Rager Road, Modoc County, California, United States of America	-120.5033431	41.5235129	-120.5008610	41.5235419			
Bowman Road		way	7931992	highway	residential	-120.4958653	41.5217960	22	0.2	Bowman Road		Modoc County	California	United States of America	us	Bowman Road, Modoc County, California, United States of America	-120.4965360	41.5111210	-120.4956900	41.5321429			
Wood Duck Lane		way	7932124	highway	residential	-120.5300989	41.5090496	22	0.2	Wood Duck Lane		Modoc County	California	United States of America	us	Wood Duck Lane, Modoc County, California, United States of America	-120.5402476	41.5089019	-120.5199510	41.5091810			
Grizzley Drive		way	7928464	highway	residential	-120.5215470	41.5541287	22	0.2	Grizzley Drive		Modoc County	California	United States of America	us	Grizzley Drive, Modoc County, California, United States of America	-120.5215791	41.5500160	-120.5214791	41.5582490			
Puma Lane		way	7925758	highway	residential	-120.5124163	41.5534332	22	0.2	Puma Lane		Modoc County	California	United States of America	us	Puma Lane, Modoc County, California, United States of America	-120.5142911	41.5532070	-120.5105400	41.5536510			
Red Deer Lane		way	7930305	highway	residential	-120.5267931	41.5582307	22	0.2	Red Deer Lane		Modoc County	California	United States of America	us	Red Deer Lane, Modoc County, California, United States of America	-120.5348360	41.5577699	-120.5188341	41.5582680			
Bobcat Lane		way	7930568	highway	residential	-120.5177413	41.5317957	22	0.2	Bobcat Lane		Modoc County	California	United States of America	us	Bobcat Lane, Modoc County, California, United States of America	-120.5236600	41.5305700	-120.5122800	41.5345250			
Mount Shasa Creek		way	7927163	highway	residential	-120.3331164	41.5564375	22	0.2	Mount Shasa Creek		Modoc County	California	United States of America	us	Mount Shasa Creek, Modoc County, California, United States of America	-120.3334881	41.5552979	-120.3316031	41.5568659			
Aspen Lane		way	7925617	highway	residential	-120.3214149	41.5585854	22	0.2	Aspen Lane		Modoc County	California	United States of America	us	Aspen Lane, Modoc County, California, United States of America	-120.3215701	41.5578350	-120.3206000	41.5593509			
McKenney Road		way	7926445	highway	residential	-120.3213114	41.5478990	22	0.2	McKenney Road		Modoc County	California	United States of America	us	McKenney Road, Modoc County, California, United States of America	-120.3300580	41.5474540	-120.3194320	41.5551480			
Mollenny Road		way	7928698	highway	residential	-120.3373285	41.5482756	22	0.2	Mollenny Road		Modoc County	California	United States of America	us	Mollenny Road, Modoc County, California, United States of America	-120.3448771	41.5476120	-120.3300580	41.5498039			
Jess Valley Road		way	7930151	highway	residential	-120.4249837	41.2310130	22	0.2	Jess Valley Road		Modoc County	California	United States of America	us	Jess Valley Road, Modoc County, California, United States of America	-120.5009040	41.2274290	-120.3491860	41.2362499			
Goose Loop		way	7930122	highway	residential	-120.5430123	41.5164668	22	0.2	Goose Loop		Modoc County	California	United States of America	us	Goose Loop, Modoc County, California, United States of America	-120.5430401	41.5137899	-120.5254381	41.5187160			
Tiger Drive		way	7925160	highway	residential	-120.5246858	41.5538674	22	0.2	Tiger Drive		Modoc County	California	United States of America	us	Tiger Drive, Modoc County, California, United States of America	-120.5247070	41.5496060	-120.5245050	41.5582169			
Lion Lane		way	7926018	highway	residential	-120.5281975	41.5558543	22	0.2	Lion Lane		Modoc County	California	United States of America	us	Lion Lane, Modoc County, California, United States of America	-120.5316911	41.5558439	-120.5247041	41.5558729			
Steelhead Lane		way	7928745	highway	residential	-120.5375032	41.5506202	22	0.2	Steelhead Lane		Modoc County	California	United States of America	us	Steelhead Lane, Modoc County, California, United States of America	-120.5505920	41.5505959	-120.5247070	41.5523740			
Mallard Lane		way	7930925	highway	residential	-120.5381601	41.5300892	22	0.2	Mallard Lane		Modoc County	California	United States of America	us	Mallard Lane, Modoc County, California, United States of America	-120.5473870	41.5226529	-120.5238811	41.5310320			
Fossett Springs Road		way	7930786	highway	residential	-120.2150347	41.7966849	22	0.2	Fossett Springs Road		Modoc County	California	United States of America	us	Fossett Springs Road, Modoc County, California, United States of America	-120.2239140	41.7908970	-120.2065140	41.8018759			
Hanks Road		way	7932236	highway	residential	-120.1829018	41.7627251	22	0.2	Hanks Road		Modoc County	California	United States of America	us	Hanks Road, Modoc County, California, United States of America	-120.1847291	41.7627179	-120.1812341	41.7637450			
46N63		way	7928191	highway	residential	-120.3400909	41.8410459	22	0.2	46N63		Modoc County	California	United States of America	us	46N63, Modoc County, California, United States of America	-120.3436050	41.8403449	-120.3365531	41.8419320			
Sugar Hill Pit Road		way	7924801	highway	residential	-120.3549662	41.8045037	22	0.2	Sugar Hill Pit Road		Modoc County	California	United States of America	us	Sugar Hill Pit Road, Modoc County, California, United States of America	-120.3590690	41.8027160	-120.3508840	41.8065450			
